abanyak,abis,acara,ada,adduh,adem,ademmm,adzan,aga,agaka,agam,air,aja,ajib,ajiiibb,akal,akses,al,alam,alami,alat,alhamdulilla,aman,ambilin,amis,anak,andal,aneh,aneka,anggar,angin,anjur,antar,antisipasi,antri,apiiiik,apik,aplikasi,apung,aq,aqua,arah,area,aroma,asam,asap,asela,aseladisuguhi,asik,asin,assela,asyik,asyikk,asyikmakanan,atas,ato,australia,awan,ayam,ayo,background,bagus,baguscocok,bagusharga,bagusmakanan,bagusmeski,baguspelayanan,baguss,bagustapi,baguusmakan,bahan,baik,bakar,bakso,bal,banget,bangett,bangetttt,bangkal,bangkalanmadura,bangun,bantu,banyaak,banyak,barat,bareng,barokah,batitaku,bawa,bayar,bbrpa,bebas,bebek,beda,bekas,beli,benar,bernuasa,berserakanbahkan,bershabat,bersih,besarjadi,best,better,beud,bgt,bgus,biar,biasa,bikin,biladateng,bilang,bill,bina,bintang,birudihiasi,blom,bnget,bngt,bnr,bnyak,bonus,booking,boss,botol,breng,bs,btw,buaguss,buah,buang,buanyaaak,buat,buka,bumbu,buruk,busa,busuk,butuh,byk,ca,cafe,cahaya,camil,camplong,campur,cantik,cari,cek,cemilan,cengengesan,cepat,cepatdan,cepatmasakan,cepatrasanya,cepet,cerita,ciamikwarung,cicerellos,cinta,cita,cm,coba,cobain,cocok,costumer,course,cozy,cpt,cuci,cuman,cumi,cuminya,cuvok,cwoknya,daerah,daftar,dah,dalam,damai,dan,dann,dapet,dar,datang,datangpesan,dateng,dech,deh,deket,dekorasi,dengar,depet,deru,desa,dg,dgn,dibagusin,dikasirstafnya,dikit,dingin,dinner,dipacking,dipamekasanakhirnya,dipinggit,direkom,diri,disabilitas,disinisemua,ditraining,dll,dlm,doi,down,dpt,dr,dri,dsb,dtingkatkan,duduk,dukung,duluan,ebok,eksekutif,eksotik,elek,emang,emosi,enaaak,enaak,enak,enakcepat,enakkk,enakpelayanan,enibuat,epic,es,estetik,evalialuasi,exotic,expetasi,faforet,far,fasilitas,fast,favorit,favorite,fikir,first,fisik,fiu,food,footnya,format,foto,fotofoto,fotofotonya,fotomakanan,frekuensi,fresh,full,fuyunghai,fyi,ga,gag,gak,galeri,gampang,gan,ganggu,ganti,gede,gerak,gercep,gercepkasir,gersang,geser,gitu,gk,good,google,goreng,gratis,gurame,gurami,habis,hadap,halaman,hangatberas,harap,harga,haritrimakasih,hati,healing,hebat,hias,hidang,high,higienis,hijau,hilang,hmm,hobby,hotel,hrs,hubung,hujan,humanis,iga,ikaancumiudangayamaneka,ikan,inap,indah,indahmasakannya,indahrecomended,indonesia,info,inicukup,inidan,inipadahal,initempat,instagenic,instagram,instagramable,instagramble,insyaallah,intagramebel,inti,iseng,isi,istimewa,istirahat,it,jadi,jaga,jajan,jalan,jalandikala,jam,jambu,jamin,jangkau,jargon,jatuh,jawa,jelang,jelek,jenis,jeruk,jg,jgan,jiwa,jm,ju,jual,juara,judes,jugag,juju,jujugan,jujur,juru,jus,jutek,kab,kacau,kadang,kafe,kagak,kalah,kali,kalo,kamar,kampung,kangen,kangkung,kantong,kantor,karna,karyawan,karyawannya,kasi,kasih,kasir,kata,kayak,kece,kecewa,keju,kek,kel,kelang,kelaperan,kelas,keluar,keluarga,keluargateman,keluh,kemaren,kemarin,ken,kena,kencang,kenceng,kenyangkuat,kepiting,kerang,kerapu,keren,kerennnviewnya,kering,kerja,kerjabisnis,kerluarga,kerna,kerupuk,kes,kesan,kesana,kesini,kesitu,ketemu,khas,khawatir,khusus,kini,kl,kliatan,klo,klu,kluar,klw,kmi,kolega,kompeten,komplit,kondisi,konsep,konsisten,kopi,kosong,kota,kotor,kriuk,krn,krywan,ksini,kuah,kualitas,kuatir,kudu,kue,kuliner,kulinernyaa,kulit,kulkas,kumplit,kumpul,kunjung,kurang,kurangg,kureeen,kyak,laah,lada,lambat,lampu,lancar,langgan,langsung,lapar,lau,laut,lautwaktu,layan,lebar,lebaran,legendaris,lempar,lengkap,lepas,leseh,letak,lezat,lg,lgi,lha,liat,libur,lidah,lihat,loh,lokasi,lol,lot,luar,luas,lumayan,lumayantapi,lumyan,lupa,maaah,maaf,macem,macet,madura,mah,mahal,main,maka,makan,makananan,makananannya,makanannnya,makananya,maksimal,malam,malan,malem,mampir,mana,management,manajemen,mandang,mandi,manersnya,manis,manja,mantaaap,mantaaapbisa,mantab,mantabmakan,mantaf,mantap,mantappp,mantappppp,mantep,mantul,mantull,map,markotop,masak,masakan,masakanya,masaknyapemandangannya,massehh,masuk,masyaallah,mata,mayan,mbak,meeeh,meeting,mei,meiliki,meja,menang,mending,mendung,mengasykan,mengecewakantepatnya,mengincipi,mentah,menu,menusesuai,meong,mepel,mes,mesan,mesen,mesti,meyediakan,mhihih,mi,milik,milir,minggu,mini,minum,minumterus,mkan,mkanan,mkn,mlipir,mngikuti,mobil,modifikasi,moga,mohon,momen,monitor,mosok,motor,msakanx,msh,muantap,muas,muat,mud,muda,mudah,murah,mushalla,mushola,musholla,mushollanya,nagih,naruh,nasi,nayamul,ndak,negeri,nemperhatikan,nemu,neskipun,next,nganter,ngasih,ngelayani,ngenak,ngerjain,nggak,ngumpul,ngusir,nikmat,nomor,nongki,nongkrong,nuansa,nunggu,nya,nyaa,nyadan,nyalakancocok,nyaman,nyamanindah,nyamanmakanannya,nyamanpemandangan,nyampek,nyangu,nyantai,nyesel,nyoba,objek,of,ok,oke,okee,olah,oleholeh,ombak,online,orang,order,ornamen,overall,pabila,pacar,pada,padu,pagar,paham,pahit,pakai,pake,paket,pamekasan,panas,pandang,pandemi,pantai,pantaiasik,pantau,pantura,papan,parkir,paruh,pas,pasang,patah,patut,pd,pedas,pedes,peka,pelangganya,pelayananannya,pelayananx,pelayananya,pelit,pelyananya,pemandangany,pemandanganya,pemberitanuan,pentol,penuh,percaya,pergi,perhati,permanen,persis,perth,pertunya,perut,pesan,pete,petenya,pgn,photo,photoable,pikir,pilih,pilihaan,pinggir,pingin,piring,pisang,place,pokcoi,poko,pokok,pokoknaaahh,poll,porsi,potong,pramusaji,premium,preweed,pribadi,pricey,profesional,proses,prospek,puas,puasa,pulang,pulau,pw,quality,qw,ragam,ragu,raja,rajungan,ramadhan,ramah,ramahh,ramahpelayanya,ramahtempat,ramai,rame,rang,rapat,rasa,rasional,rasmi,raya,rb,ready,rebah,recom,recomended,recommended,refresh,rekan,rekomen,rekomendasi,rekomended,rekreasi,relasi,remaja,rempah,representatif,request,reservasi,respon,resto,restonya,restoran,riah,ribet,ringan,riskan,rm,rokok,romantis,rombong,roti,rugi,rujak,rumah,rumput,saat,sabar,sabun,sahabat,sahaja,saji,salah,sambal,sambel,sambelnya,sambung,sampah,sampang,sampangpastikan,samping,sana,santa,santai,santap,saos,saran,satu,saus,sawi,sayang,sayangg,sayaview,sayur,sblmnya,sby,sea,seafood,seafoodnya,sebenere,sedep,sedia,sedikitkritik,segar,segi,seh,sejati,sejuk,sekaleee,sekaliiibagusss,sekalisongong,sekian,sekrang,selat,selera,selesai,selfi,selfie,selfy,selpa,selphie,semboyan,sempat,sempurna,semut,sen,senang,sendiri,senja,sensasi,senyum,sepi,sepoi,sepoisepoi,serangga,serasa,serba,serta,seru,sesal,sesuai,sholat,siang,sich,sidoarjo,sigap,signage,sih,siiip,siip,sila,simpul,singgah,singkong,sip,sisa,situ,sj,skrang,skrg,slabayan,slain,slbih,sll,sm,smua,snack,snacknya,so,solatnya,solidaritas,sombong,sopan,sore,sosmed,spot,stabil,staf,standar,standart,start,stlh,strategis,strong,suami,suana,suara,suasana,suasanax,sudut,suguh,suka,sukaa,sukses,sumenep,sumpah,sungguh,sunset,super,suruh,surut,susah,sy,syahdu,syukur,table,takut,tambah,tambahin,tampil,tangan,tani,tarik,tau,tauge,tawan,tawar,tdk,teh,tekan,telor,telur,teman,temanteman,temen,temenkeluarga,tempat,temptnya,tenang,tepat,tepi,tepung,ter,terang,tgl,the,time,timur,tingkat,tipis,tisuue,tmpat,tmpt,tmptnya,toge,toilet,tokcer,tolong,top,tp,tpi,tren,trnyata,trus,tudak,tugas,tugasharga,tuh,tuk,tukang,tumis,tunggu,tutup,uang,ubah,uda,udah,udang,udara,ukur,ulang,unggul,unik,unikhanyacara,unjung,untk,untu,untung,usaha,utama,utk,valeu,varian,variasi,variatif,vibesnya,viem,view,viewernya,viewnya,viewx,viewxcocok,viral,vitamin,viwenya,voucher,vuew,waiter,wajib,walapun,warung,warungwarung,weekend,wifi,wifinya,wisata,wkakaka,wkwk,worth,xaman,ya,yaa,yg,yummy,yuukkk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12490601556828299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041594617850487,0.0,0.23213078388391972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191067629612717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34017380073561326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12209680666207366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17397807625114145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470780850601427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23213078388391972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16612046165468577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34017380073561326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29256543425806575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34017380073561326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34017380073561326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6520597236573871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7581676046784457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
